fecha,Price,Open,High,Low,Vol.,DAY,N10D,GPRD,GPRD_ACT,GPRD_THREAT,GPRD_MA30,GPRD_MA7,event,GPRC_CHN,GPRC_EGY,GPRC_ISR,GPRC_RUS,GPRC_SAU,GPRC_USA,GPRC_VEN,barcos_panamá,barcos_suez,precioSp,PriceD,OpenSp,OpenD,HighSp,HighD,LowSp,LowD,Vol.SP,Change ,precioDolar,OpenDolar,HighDolar,LowDolar,ChangeDolar,PriceEP,OpenEP,HighEP,LowEP,Vol.EP,ChangeEP,precio_objetivo,fecha_objetivo,Price_lag1,Price_lag2,Pendiente,Alto-Bajo,Bajo-Alto,Price_lag3,media_col1,desv_col1,skew_col1,kurt_col1,cambio_pct,evento_extremo,PrecioEnteroSP,media_sp,desv_sp,skew_sp,kurt_sp,momentum_sp,GPRDCambio,GPRD_extremo,momentum_dolar,momentum_EP,GPRD_Delta,mes,Price_Media_Mes,Price_Media_Mes_Pasado,Vol_WTI,Vol_WTI_extrema,Vol_SP,Vol_SP_extrema,prediccion
2004-10-08,53.31,52.55,53.4,51.85,116.86,20041008.0,1257.0,166.023682,162.885452,166.541199,148.243668,135.594849,nan,0.332036,0.163155,0.343485,0.486604,0.140256,2.939661,0.008587,1060,1136,1.0,122.0,1.0,131.5,1.0,136.0,1.0,120.25,718.78,-0.84,87.45,88.31,88.39,87.35,-1.01,,,,,,,53.29,2004-10-19,52.67,0.6700000000000017,-0.6499999999999986,1.0799999999999983,-1.0799999999999983,0.6400000000000006,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,0.012151129675336936,0,1122.0,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,17.5,0.22434368094414525,1,-0.9500000000000028,,60.15812000000001,2004-10,53.093809523809526,53.093809523809526,0.010632974031305724,0,0.006761394936297046,0,53.884186
2004-10-11,53.64,53.19,53.8,52.95,79.55,20041011.0,943.0,140.511887,203.115097,81.788025,142.267212,127.919746,nan,0.332036,0.163155,0.343485,0.486604,0.140256,2.939661,0.008587,1060,1136,1.0,126.0,1.0,122.0,1.0,127.0,1.0,122.0,285.97,0.36,87.54,87.45,87.6,87.44,0.1,,,,,,,54.92,2004-10-20,53.31,0.7600000000000051,-0.6400000000000006,1.5499999999999972,-1.5499999999999972,0.3299999999999983,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,0.006190208216094506,0,1126.0,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,17.75,-0.15366358999314333,1,-0.75,,-16.124419999999986,2004-10,53.093809523809526,53.093809523809526,0.010738396873527735,0,0.007024494820349632,0,53.742596
2004-10-12,52.51,53.64,54.45,52.37,137.49,20041012.0,1036.0,127.898361,121.129448,122.304222,143.272964,131.067291,nan,0.332036,0.163155,0.343485,0.486604,0.140256,2.939661,0.008587,1060,1136,1.0,122.5,1.0,125.75,1.0,126.75,1.0,116.0,712.79,-0.31,88.02,87.6,88.2,87.54,0.55,,,,,,,54.47,2004-10-21,53.64,0.45000000000000284,-0.3299999999999983,0.8499999999999943,-0.8499999999999943,-1.1300000000000026,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,-0.021066368381804645,0,1122.5,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,23.5,-0.08976839091200883,1,-0.09000000000000341,,-7.703827000000018,2004-10,53.093809523809526,53.093809523809526,0.008782028845547372,0,0.006889148946806524,0,53.68412
2004-10-13,53.64,52.6,53.95,51.49,122.26,20041013.0,1143.0,95.638435,121.346977,72.296684,142.50528,122.35331,nan,0.332036,0.163155,0.343485,0.486604,0.140256,2.939661,0.008587,1060,1136,1.0,112.25,1.0,123.5,1.0,127.5,1.0,109.5,785.66,-0.91,87.88,87.98,88.57,87.74,-0.16,,,,,,,55.17,2004-10-22,52.51,-1.1300000000000026,1.1300000000000026,2.0800000000000054,-2.0800000000000054,1.1300000000000026,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,0.021519710531327396,0,1112.25,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,8.25,-0.2522309570487772,1,-0.21999999999999886,,-70.385247,2004-10,53.093809523809526,53.093809523809526,0.013606394768591509,0,0.005662964944394379,0,53.405403
2004-10-14,54.76,53.65,54.88,53.35,114.72,20041014.0,1279.0,101.008713,98.115799,107.681931,140.42067,117.411385,nan,0.332036,0.163155,0.343485,0.486604,0.140256,2.939661,0.008587,1060,1136,1.0,103.0,1.0,112.0,1.0,115.5,1.0,102.0,830.88,-0.83,87.55,87.85,87.98,87.36,-0.38,,,,,,,54.54,2004-10-25,53.64,1.0399999999999991,-1.1300000000000026,2.460000000000001,-2.460000000000001,1.1199999999999974,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,0.020879940343027537,0,1103.0,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,-3.75,0.05615188077889388,1,0.18999999999999773,,-39.503174,2004-10,53.093809523809526,53.093809523809526,0.014260456522653812,0,0.005396956211140974,0,53.95962
2004-10-15,54.93,54.71,55.0,54.14,108.85,20041015.0,999.0,122.687691,171.895203,71.688789,139.429947,111.220528,nan,0.332036,0.163155,0.343485,0.486604,0.140256,2.939661,0.008587,1060,1136,1.0,108.25,1.0,103.0,1.0,113.75,1.0,102.0,774.42,0.48,87.09,87.61,87.85,86.91,-0.53,,,,,,,55.17,2004-10-26,54.76,1.1099999999999994,-1.1199999999999974,1.5300000000000011,-1.5300000000000011,0.1700000000000017,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,0.003104455807158457,0,1108.25,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,-11.25,0.21462483142419608,1,-0.539999999999992,,-5.210669999999993,2004-10,53.093809523809526,53.093809523809526,0.013975101306833016,0,0.0064740144421743025,0,54.324715
2004-10-18,53.67,54.8,55.33,53.12,76.1,20041018.0,776.0,102.450546,170.225327,70.992363,134.165619,103.909126,nan,0.332036,0.163155,0.343485,0.486604,0.140256,2.939661,0.008587,1060,1136,1.0,113.0,1.0,108.75,1.0,115.25,1.0,102.5,660.61,0.43,87.02,87.09,87.24,86.82,-0.08,,,,,,,52.46,2004-10-27,54.93,0.21999999999999886,-0.1700000000000017,0.8599999999999994,-0.8599999999999994,-1.259999999999998,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,-0.02293828509011464,0,1113.0,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,-1.5,-0.164948454364505,1,-1.3599999999999994,,6.812111000000002,2004-10,53.093809523809526,53.093809523809526,0.01285699430253123,0,0.006647092320455615,0,53.770252
2004-10-19,53.29,53.64,53.64,52.59,76.47,20041019.0,991.0,116.992805,146.623947,77.826546,134.342087,102.351189,nan,0.332036,0.163155,0.343485,0.486604,0.140256,2.939661,0.008587,1060,1136,1.0,103.5,1.0,113.5,1.0,118.5,1.0,102.0,854.83,-0.85,86.84,87.13,87.34,86.77,-0.21,,,,,,,50.92,2004-10-28,53.67,-1.1299999999999955,1.259999999999998,2.210000000000001,-2.210000000000001,-0.38000000000000256,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,-0.007080305571082635,0,1103.5,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,-18.75,0.1419441825131904,1,-1.3299999999999983,,15.984092000000004,2004-10,53.093809523809526,53.093809523809526,0.016120634226693485,0,0.0072292773515976235,0,53.95686
2004-10-20,54.92,53.29,55.2,53.23,45.91,20041020.0,1169.0,104.846024,135.597794,94.251625,132.214325,103.666565,nan,0.332036,0.163155,0.343485,0.486604,0.140256,2.939661,0.008587,1060,1136,1.0,101.75,1.0,103.5,1.0,104.25,1.0,93.75,863.73,-0.16,86.35,86.84,86.98,86.13,-0.56,,,,,,,51.76,2004-10-29,53.29,-0.3500000000000014,0.38000000000000256,1.0499999999999972,-1.0499999999999972,1.6300000000000026,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,0.030587352223681696,0,1101.75,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,-17.0,-0.10382502582103237,1,-2.1300000000000097,,-17.841667,2004-10,53.093809523809526,53.093809523809526,0.016257692374879586,0,0.0064791299649045505,0,53.99092
2004-10-21,54.47,54.27,54.95,54.01,79.23,20041021.0,1299.0,130.054611,157.618958,118.746887,130.684738,107.815979,nan,0.332036,0.163155,0.343485,0.486604,0.140256,2.939661,0.008587,1060,1136,1.0,107.75,1.0,101.75,1.0,109.25,1.0,98.0,813.59,0.54,86.02,86.41,86.44,85.9,-0.38,,,,,,,50.13,2004-11-01,54.92,1.6300000000000026,-1.6300000000000026,1.970000000000006,-1.970000000000006,-0.45000000000000284,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,-0.00819373634377285,0,1107.75,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,-9.75,0.2404343630617789,1,-2.3200000000000074,,27.60406499999999,2004-10,53.093809523809526,53.093809523809526,0.016953969692826594,0,0.005963064228777008,0,54.53898
2004-10-22,55.17,54.5,55.5,54.45,83.3,20041022.0,1089.0,97.338997,109.169296,96.116753,128.413177,104.194733,nan,0.332036,0.163155,0.343485,0.486604,0.140256,2.939661,0.008587,1060,1136,1.0,96.0,1.0,106.25,1.0,109.75,1.0,94.75,664.67,-1.06,85.87,86.06,86.2,85.82,-0.17,,,,,,,49.62,2004-11-02,54.47,0.19999999999999574,0.45000000000000284,0.9400000000000048,-0.9400000000000048,0.7000000000000028,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,0.01285111070313949,0,1096.0,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,-27.25,-0.2515528957293178,1,-1.5799999999999983,,-19.653807999999998,2004-10,53.093809523809526,53.093809523809526,0.016812088333147682,0,0.007275349958462871,0,55.373455
2004-10-25,54.54,55.05,55.67,54.2,82.51,20041025.0,901.0,121.326004,139.278702,97.829216,123.48848,110.413284,nan,0.332036,0.163155,0.343485,0.486604,0.140256,2.939661,0.008587,1060,1136,1.0,95.25,1.0,95.5,1.0,97.0,1.0,88.0,735.24,-0.07,84.97,85.47,85.65,84.75,-1.05,,,,,,,50.88,2004-11-03,55.17,0.6700000000000017,-0.7000000000000028,1.0499999999999972,-1.0499999999999972,-0.6300000000000026,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,-0.011419249592169667,0,1095.25,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,-32.5,0.2464275135278,1,-2.5700000000000074,,16.479979999999998,2004-10,53.093809523809526,53.093809523809526,0.014497189828298894,0,0.0064617640558543845,0,55.507843
2004-10-26,55.17,54.49,55.25,53.85,97.02,20041026.0,1115.0,124.778336,148.088394,118.579536,125.301048,111.525505,nan,0.332036,0.163155,0.343485,0.486604,0.140256,2.939661,0.008587,1060,1136,1.0,111.5,1.0,95.5,1.0,112.0,1.0,94.5,806.76,1.48,85.21,84.91,85.34,84.73,0.28,,,,,,,48.82,2004-11-04,54.54,-0.509999999999998,0.6300000000000026,1.4699999999999989,-1.4699999999999989,0.6300000000000026,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,0.011551155115511635,0,1111.5,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,-18.0,0.028455004584178045,0,-2.8100000000000023,,-5.276274999999998,2004-10,53.093809523809526,53.093809523809526,0.01420345174355387,0,0.009411609697592927,0,54.238205
2004-10-27,52.46,55.18,55.65,52.1,172.52,20041027.0,1141.0,121.935013,167.868134,91.73632,123.224472,113.966789,nan,0.332036,0.163155,0.343485,0.486604,0.140256,2.939661,0.008587,1060,1136,1.0,124.75,1.0,111.0,1.0,126.75,1.0,106.75,963.33,1.19,85.44,85.15,85.5,84.79,0.27,,,,,,,49.61,2004-11-05,55.17,0.6799999999999997,-0.6300000000000026,1.3999999999999986,-1.3999999999999986,-2.710000000000001,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,-0.04912089903933303,0,1124.75,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,4.5,-0.022786992447150434,0,-2.4399999999999977,,24.59601599999999,2004-10,53.093809523809526,53.093809523809526,0.013118642861574987,0,0.010215301379973833,1,54.19738
2004-10-28,50.92,52.45,52.8,50.78,150.85,20041028.0,1299.0,122.40435,122.027573,114.505936,121.058487,112.873894,nan,0.332036,0.163155,0.343485,0.486604,0.140256,2.939661,0.008587,1060,1136,1.0,127.5,1.0,124.0,1.0,131.25,1.0,120.25,664.43,0.24,85.28,85.46,85.89,85.04,-0.19,,,,,,,49.09,2004-11-08,52.46,-2.719999999999999,2.710000000000001,3.549999999999997,-3.549999999999997,-1.5399999999999991,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,-0.029355699580632888,0,1127.5,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,3.5,0.0038490749166524285,0,-2.269999999999996,,1.0783459999999963,2004-10,53.093809523809526,53.093809523809526,0.022168665870809758,0,0.01021066606421857,0,52.537075
2004-10-29,51.76,50.85,51.8,50.47,105.37,20041029.0,1136.0,113.723717,180.235062,87.290611,120.109833,115.214569,nan,0.332036,0.163155,0.343485,0.486604,0.140256,2.939661,0.008587,1060,1136,1.0,130.25,1.0,127.75,1.0,132.0,1.0,124.5,556.56,0.24,84.91,85.2,85.37,84.87,-0.43,,,,,,,47.37,2004-11-09,50.92,-1.5300000000000011,1.5399999999999991,2.019999999999996,-2.019999999999996,0.8399999999999963,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,0.0164964650432049,0,1130.25,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,3.230000000000018,-0.07091768388950226,1,-2.180000000000007,,-11.054619000000002,2004-10,53.093809523809526,53.093809523809526,0.02334155711372877,0,0.006763144036554888,0,53.405403
2004-11-01,50.13,51.82,52.5,49.3,133.14,20041101.0,908.0,124.038879,130.931015,109.209396,116.314445,119.718628,nan,0.363243,0.213143,0.41728,0.501336,0.135091,2.974993,0.036024,1005,1000,1.0,130.75,1.0,127.5,1.0,134.0,1.0,126.25,494.67,0.04,85.2,84.7,85.37,84.68,0.34,,,,,,,48.86,2004-11-10,51.76,0.9099999999999966,-0.8399999999999963,1.3299999999999983,-1.3299999999999983,-1.6299999999999955,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,-0.0314914992272024,0,1130.75,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,8.5,0.09070370079444379,1,-1.8199999999999932,,2.1038659999999965,2004-11,48.4755,53.093809523809526,0.025018494447029218,0,0.006490037105412103,0,52.271282
2004-11-02,49.62,50.19,50.42,49.55,82.75,20041102.0,1042.0,104.908577,164.801636,68.730423,116.761154,116.880089,nan,0.363243,0.213143,0.41728,0.501336,0.135091,2.974993,0.036024,1005,1000,1.0,130.5,1.0,130.75,1.0,141.0,1.0,127.75,831.11,-0.02,85.47,85.22,85.59,85.17,0.32,,,,,,,47.42,2004-11-11,50.13,-1.6899999999999977,1.6299999999999955,3.200000000000003,-3.200000000000003,-0.5100000000000051,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,-0.010173548773189767,0,1130.5,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,3.25,-0.15422827225002578,1,-1.3700000000000045,,-17.495773,2004-11,48.4755,48.4755,0.025076914151174325,0,0.004906620923200002,0,49.453518
2004-11-03,50.88,49.61,51.2,48.65,143.7,20041103.0,1167.0,87.994514,113.191826,51.927238,114.220955,112.031448,nan,0.363243,0.213143,0.41728,0.501336,0.135091,2.974993,0.036024,1005,1000,1.0,145.0,1.0,130.5,1.0,149.0,1.0,127.25,981.51,1.28,84.7,85.33,85.66,84.62,-0.9,,,,,,,47.32,2004-11-12,49.62,-0.5700000000000003,0.5100000000000051,0.8700000000000045,-0.8700000000000045,1.2600000000000051,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,0.025392986698911768,0,1145.0,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,32.0,-0.16122669360008568,1,-1.6499999999999915,,-25.729203,2004-11,48.4755,48.4755,0.024460151490187283,0,0.005300347700357878,0,49.171917
2004-11-04,48.82,50.88,51.06,48.75,121.09,20041104.0,1329.0,87.238426,69.57592,107.775925,113.600052,107.007744,nan,0.363243,0.213143,0.41728,0.501336,0.135091,2.974993,0.036024,1005,1000,1.0,160.5,1.0,144.25,1.0,162.0,1.0,142.0,897.59,1.35,84.54,84.66,84.88,84.31,-0.19,,,,,,,46.87,2004-11-15,50.88,1.2700000000000031,-1.2600000000000051,2.5500000000000043,-2.5500000000000043,-2.0600000000000023,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,-0.040487421383647804,0,1160.5,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,53.25,-0.008592444751726158,0,-1.4799999999999898,,-36.80045299999999,2004-11,48.4755,48.4755,0.026900950684539744,0,0.006809624278502744,0,48.62952
2004-11-05,49.61,48.81,49.7,48.3,115.77,20041105.0,1129.0,137.901398,210.602951,63.434097,112.975555,110.461693,nan,0.363243,0.213143,0.41728,0.501336,0.135091,2.974993,0.036024,1005,1000,1.0,167.75,1.0,160.5,1.0,171.75,1.0,158.25,833.45,0.62,84.01,84.48,85.07,83.97,-0.63,,,,,,,46.11,2004-11-16,48.82,-2.0600000000000023,2.0600000000000023,2.3100000000000023,-2.3100000000000023,0.7899999999999991,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,0.0161818926669397,0,1167.75,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,56.25,0.5807414728000708,1,-1.8599999999999994,,32.992821000000006,2004-11,48.4755,48.4755,0.029087505944627428,0,0.006546970368822366,0,49.166977
2004-11-08,49.09,49.6,49.6,48.6,77.26,20041108.0,864.0,176.363571,229.331345,133.89949,112.317253,112.142593,nan,0.363243,0.213143,0.41728,0.501336,0.135091,2.974993,0.036024,1005,1000,1.0,166.5,1.0,167.0,1.0,167.5,1.0,162.25,439.65,-0.11,84.09,83.88,84.17,83.76,0.1,,,,,,,46.84,2004-11-17,49.61,0.7999999999999972,-0.7899999999999991,1.4000000000000057,-1.4000000000000057,-0.519999999999996,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,-0.010481757710139039,0,1166.5,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,61.25,0.2789106822542873,1,-0.8799999999999955,,88.36905700000001,2004-11,48.4755,48.4755,0.02955933722156565,0,0.006924794604528207,0,48.991325
2004-11-09,47.37,49.02,49.43,47.2,128.89,20041109.0,1051.0,201.716766,326.780792,131.042038,115.517136,125.972336,nan,0.363243,0.213143,0.41728,0.501336,0.135091,2.974993,0.036024,1005,1000,1.0,164.25,1.0,166.5,1.0,170.0,1.0,162.75,589.79,-0.19,84.29,84.14,84.29,83.98,0.24,,,,,,,46.22,2004-11-18,49.09,-0.509999999999998,0.519999999999996,1.0,-1.0,-1.720000000000006,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,-0.03503768588307199,0,1164.25,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,54.5,0.14375528265981874,1,-0.9199999999999875,,114.47834,2004-11,48.4755,48.4755,0.02562916177964756,0,0.007353460568239917,0,48.480595
2004-11-10,48.86,47.35,49.0,46.96,129.9,20041110.0,1134.0,166.504715,209.674377,126.308823,116.38356,137.18808,nan,0.363243,0.213143,0.41728,0.501336,0.135091,2.974993,0.036024,1005,1000,1.0,164.75,1.0,164.5,1.0,170.5,1.0,162.75,694.1,0.04,84.43,84.22,84.67,83.7,0.17,,,,,,,48.44,2004-11-19,47.37,-1.6500000000000057,1.720000000000006,2.229999999999997,-2.229999999999997,1.490000000000002,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,0.03145450707198649,0,1164.75,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,49.5,-0.1745618457912418,1,-1.009999999999991,,28.603317000000004,2004-11,48.4755,48.4755,0.026100113057086566,0,0.006481986655924904,0,48.842854
2004-11-11,47.42,48.8,48.9,47.1,92.98,20041111.0,1261.0,115.585236,178.081879,74.268936,115.973122,141.237625,nan,0.363243,0.213143,0.41728,0.501336,0.135091,2.974993,0.036024,1005,1000,1.0,173.75,1.0,165.0,1.0,176.0,1.0,163.0,548.87,0.77,84.37,84.41,84.56,84.25,-0.07,,,,,,,48.64,2004-11-22,48.86,1.509999999999998,-1.490000000000002,2.039999999999999,-2.039999999999999,-1.4399999999999977,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,-0.029471960704052336,0,1173.75,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,58.75,-0.3058140365574633,1,-0.9099999999999966,,-60.77833500000001,2004-11,48.4755,48.4755,0.028091062118911988,0,0.004409461795251813,0,48.303474
2004-11-12,47.32,47.55,48.05,47.1,75.0,20041112.0,1131.0,123.013115,163.512634,77.934685,116.885612,139.110718,nan,0.363243,0.213143,0.41728,0.501336,0.135091,2.974993,0.036024,1005,1000,1.0,182.75,1.0,173.25,1.0,184.75,1.0,171.75,676.26,0.77,83.69,84.26,84.36,83.65,-0.81,,,,,,,48.94,2004-11-23,47.42,-1.3799999999999955,1.4399999999999977,1.7999999999999972,-1.7999999999999972,-0.10000000000000142,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,-0.002108814846056517,0,1182.75,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,49.5,0.06426321610832719,1,-1.2199999999999989,,-78.70365100000001,2004-11,48.4755,48.4755,0.027436893452065743,0,0.00476065856983536,0,48.591084
2004-11-15,46.87,47.11,47.45,45.25,99.07,20041115.0,930.0,181.656937,241.463699,142.167938,118.522926,138.115479,nan,0.363243,0.213143,0.41728,0.501336,0.135091,2.974993,0.036024,1005,1000,1.0,186.0,1.0,183.0,1.0,186.0,1.0,180.5,625.7,0.27,84.0,83.69,84.1,83.6,0.37,,,,,,,49.44,2004-11-24,47.32,-0.22999999999999687,0.10000000000000142,0.9499999999999957,-0.9499999999999957,-0.45000000000000284,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,-0.009509721048182596,0,1186.0,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,50.5,0.4767282090206397,1,-1.2000000000000028,,15.152221999999995,2004-11,48.4755,48.4755,0.02738712036947275,0,0.0043173155887332,0,48.09598
2004-11-16,46.11,46.89,47.4,46.07,85.98,20041116.0,1085.0,167.918167,152.183014,192.9422,121.103287,133.287109,nan,0.363243,0.213143,0.41728,0.501336,0.135091,2.974993,0.036024,1005,1000,1.0,177.5,1.0,185.25,1.0,185.75,1.0,175.75,658.44,-0.72,83.8,84.03,84.1,83.62,-0.24,,,,,,,49.76,2004-11-29,46.87,-0.240000000000002,0.45000000000000284,2.200000000000003,-2.200000000000003,-0.759999999999998,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,-0.01621506294004693,0,1177.5,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,41.0,-0.07563030747347677,1,-1.6700000000000017,,52.332931000000016,2004-11,48.4755,48.4755,0.02429646252089754,0,0.006156001592815521,0,48.000122
2004-11-17,46.84,46.16,47.1,45.4,83.14,20041117.0,1181.0,157.073486,184.55249,139.940918,122.924049,131.939789,nan,0.363243,0.213143,0.41728,0.501336,0.135091,2.974993,0.036024,1005,1000,1.0,184.25,1.0,177.5,1.0,189.75,1.0,177.25,831.38,0.57,83.29,83.83,83.88,83.26,-0.61,,,,,,,49.13,2004-11-30,46.11,-0.7800000000000011,0.759999999999998,1.3299999999999983,-1.3299999999999983,0.730000000000004,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,0.015831706788115518,0,1184.25,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,41.5,-0.06458313113911018,1,-1.4099999999999966,,34.060371,2004-11,48.4755,48.4755,0.021171743127548572,0,0.006213803859321277,0,48.271633
2004-11-18,46.22,46.75,47.15,45.65,71.12,20041118.0,1275.0,114.316063,119.144371,95.057388,122.834824,131.758484,nan,0.363243,0.213143,0.41728,0.501336,0.135091,2.974993,0.036024,1005,1000,1.0,185.0,1.0,184.0,1.0,186.25,1.0,180.5,527.78,0.06,83.69,83.32,83.9,83.1,0.48,,,,,,,45.49,2004-12-01,46.84,0.6800000000000068,-0.730000000000004,1.7000000000000028,-1.7000000000000028,-0.6200000000000045,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,-0.013236549957301502,0,1185.0,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,53.5,-0.2722128609280372,1,-0.8500000000000085,,-67.340874,2004-11,48.4755,48.4755,0.020673174669364473,0,0.005755104359021587,0,47.858532
2004-11-19,48.44,46.2,48.9,46.0,29.94,20041119.0,1160.0,82.814194,74.018669,75.986313,122.100433,126.015778,nan,0.363243,0.213143,0.41728,0.501336,0.135091,2.974993,0.036024,1005,1000,1.0,172.25,1.0,185.0,1.0,185.75,1.0,169.25,723.84,-1.08,83.31,83.87,83.91,83.01,-0.45,,,,,,,43.25,2004-12-02,46.22,-0.5300000000000011,0.6200000000000045,1.5,-1.5,2.219999999999999,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,0.048031155344006926,0,1172.25,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,50.25,-0.27556817627632957,1,-0.7000000000000028,,-85.10397300000001,2004-11,48.4755,48.4755,0.020675407828109633,0,0.006935628315707559,0,48.21252
2004-11-22,48.64,48.8,49.55,48.35,85.97,20041122.0,910.0,131.046631,152.417145,108.969383,121.265816,120.136673,nan,0.363243,0.213143,0.41728,0.501336,0.135091,2.974993,0.036024,1005,1000,1.0,178.0,1.0,172.0,1.0,179.0,1.0,166.5,531.35,0.49,83.19,83.27,83.39,83.08,-0.14,,,,,,,42.54,2004-12-03,48.44,2.239999999999995,-2.219999999999999,2.8999999999999986,-2.8999999999999986,0.20000000000000284,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,0.004128819157720898,0,1178.0,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,52.0,0.5824175140797723,1,-0.9000000000000057,,-26.026855000000012,2004-11,48.4755,48.4755,0.027459089825747452,0,0.007341577056691589,0,48.91219
2004-11-23,48.94,48.48,50.25,48.22,96.05,20041123.0,1034.0,182.607697,204.4021,154.50795,124.490906,122.235176,nan,0.363243,0.213143,0.41728,0.501336,0.135091,2.974993,0.036024,1005,1000,1.0,179.25,1.0,178.0,1.0,180.5,1.0,171.5,635.02,0.11,82.97,83.17,83.54,82.81,-0.26,,,,,,,42.98,2004-12-06,48.64,-0.1599999999999966,-0.20000000000000284,1.1999999999999957,-1.1999999999999957,0.29999999999999716,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,0.00616776315789469,0,1179.25,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,56.75,0.3934558683923741,1,-1.3200000000000074,,68.291634,2004-11,48.4755,48.4755,0.025398033557768842,0,0.0065901546242819785,0,49.05378
